ï»¿Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
SE,SP,PIRACICABA,AUTO POSTO PRO QUALITY LTDA, 05.882.742/0001-01,AVENIDA ARMANDO SALLES DE OLIVEIRA,1252,,CENTRO,13400-005,GASOLINA ADITIVADA,03/08/2026,"6,89",,R$ / litro,VIBRA
SE,SP,PIRACICABA,AUTO POSTO PRO QUALITY LTDA, 05.882.742/0001-01,AVENIDA ARMANDO SALLES DE OLIVEIRA,1252,,CENTRO,13400-005,ETANOL,03/08/2026,"3,99",,R$ / litro,VIBRA
SE,SP,PIRACICABA,S & S AUTO POSTO LTDA., 02.805.544/0001-56,RUA CONCHAS,70,,JR. SAO JORGE,13402-806,GASOLINA,03/08/2026,"6,39",,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,S & S AUTO POSTO LTDA., 02.805.544/0001-56,RUA CONCHAS,70,,JR. SAO JORGE,13402-806,GASOLINA ADITIVADA,03/08/2026,"6,69",,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,S & S AUTO POSTO LTDA., 02.805.544/0001-56,RUA CONCHAS,70,,JR. SAO JORGE,13402-806,ETANOL,03/08/2026,"3,74",,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,AUTO POSTO VILA FATIMA LTDA, 01.896.231/0001-98,AVENIDA BRASILIA,690,,NOSSA SENHORA DE FATIMA,13412-120,GASOLINA,03/08/2026,"6,15",,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA FATIMA LTDA, 01.896.231/0001-98,AVENIDA BRASILIA,690,,NOSSA SENHORA DE FATIMA,13412-120,GASOLINA ADITIVADA,03/08/2026,"6,19",,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA FATIMA LTDA, 01.896.231/0001-98,AVENIDA BRASILIA,690,,NOSSA SENHORA DE FATIMA,13412-120,ETANOL,03/08/2026,"3,29",,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VITORIA PIRACICABA LTDA, 01.390.047/0001-71,RUA PRUDENTE DE MORAES,862,,CENTRO,13400-315,GASOLINA,03/08/2026,"6,19",,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VITORIA PIRACICABA LTDA, 01.390.047/0001-71,RUA PRUDENTE DE MORAES,862,,CENTRO,13400-315,ETANOL,03/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA SONIA LTDA, 00.801.740/0001-27,RUA CORCOVADO,1235,,JD BELA VISTA,13408-072,GASOLINA,03/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA SONIA LTDA, 00.801.740/0001-27,RUA CORCOVADO,1235,,JD BELA VISTA,13408-072,GASOLINA ADITIVADA,03/08/2026,"6,39",,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA SONIA LTDA, 00.801.740/0001-27,RUA CORCOVADO,1235,,JD BELA VISTA,13408-072,ETANOL,03/08/2026,"3,49",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO FIUZZA AUTO SERVICE LTDA, 08.546.857/0001-13,AVENIDA PROFESSOR JOAO FIUSA,1941,,JARDIM CANADA,14024-250,GASOLINA,03/08/2026,"6,87",,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO FIUZZA AUTO SERVICE LTDA, 08.546.857/0001-13,AVENIDA PROFESSOR JOAO FIUSA,1941,,JARDIM CANADA,14024-250,ETANOL,03/08/2026,"3,77",,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO PONTUAL DISTRIBUIDORA DE COMBUSTIVEIS LTDA., 08.654.588/0001-09,RUA RUA DOUTOR JOAO GUIAO,219,,VILA VIRGINIA,14030-440,GASOLINA,03/08/2026,"6,47",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO PONTUAL DISTRIBUIDORA DE COMBUSTIVEIS LTDA., 08.654.588/0001-09,RUA RUA DOUTOR JOAO GUIAO,219,,VILA VIRGINIA,14030-440,ETANOL,03/08/2026,"3,57",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO FLORIDA RIBEIRAO LTDA, 07.177.658/0001-12,AVENIDA INDEPENDENCIA,2410,,ALTO DA BOA VISTA,14025-230,GASOLINA,03/08/2026,"6,79",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO FLORIDA RIBEIRAO LTDA, 07.177.658/0001-12,AVENIDA INDEPENDENCIA,2410,,ALTO DA BOA VISTA,14025-230,GASOLINA ADITIVADA,03/08/2026,"6,99",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO FLORIDA RIBEIRAO LTDA, 07.177.658/0001-12,AVENIDA INDEPENDENCIA,2410,,ALTO DA BOA VISTA,14025-230,ETANOL,03/08/2026,"3,79",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO CAPITAO SALOMAO LTDA, 05.138.049/0001-29,RUA CAPITAO SALOMAO,173,,CAMPOS ELISEOS,14080-210,GASOLINA ADITIVADA,03/08/2026,"6,47",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO CAPITAO SALOMAO LTDA, 05.138.049/0001-29,RUA CAPITAO SALOMAO,173,,CAMPOS ELISEOS,14080-210,ETANOL,03/08/2026,"3,57",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO MONTREAL VARGAS LTDA, 05.283.897/0001-21,AVENIDA PRESIDENTE VARGAS,1211,,JARDIM AMERICA,14020-060,ETANOL,03/08/2026,"3,87",,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,QUINHONE & QUINHONE LTDA, 04.365.983/0001-10,AVENIDA INDEPENDENCIA,3520,3550,JARDIM CALIFORNIA,14026-150,GASOLINA,03/08/2026,"6,47",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,QUINHONE & QUINHONE LTDA, 04.365.983/0001-10,AVENIDA INDEPENDENCIA,3520,3550,JARDIM CALIFORNIA,14026-150,ETANOL,03/08/2026,"3,67",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO PRESIDENTE RIBEIRAO LTDA, 03.100.271/0001-07,AVENIDA PRESIDENTE VARGAS,1765,,JARDIM SANTA ANGELA,14020-525,GASOLINA,03/08/2026,"6,89",,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,POSTO PRESIDENTE RIBEIRAO LTDA, 03.100.271/0001-07,AVENIDA PRESIDENTE VARGAS,1765,,JARDIM SANTA ANGELA,14020-525,GASOLINA ADITIVADA,03/08/2026,"7,19",,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,POSTO PRESIDENTE RIBEIRAO LTDA, 03.100.271/0001-07,AVENIDA PRESIDENTE VARGAS,1765,,JARDIM SANTA ANGELA,14020-525,ETANOL,03/08/2026,"3,96",,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,AUTO POSTO VITORELLI LTDA, 05.284.456/0001-44,RUA ABILIO SAMPAIO,71,,VILA VIRGINIA,14030-420,GASOLINA,03/08/2026,"6,47",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO VITORELLI LTDA, 05.284.456/0001-44,RUA ABILIO SAMPAIO,71,,VILA VIRGINIA,14030-420,ETANOL,03/08/2026,"3,57",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO MONTE CARLO EIRELI, 03.726.672/0001-77,AVENIDA CARAMURU,1841,,ALTO DA BOA VISTA,14025-080,GASOLINA,03/08/2026,"6,99",,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO MONTE CARLO EIRELI, 03.726.672/0001-77,AVENIDA CARAMURU,1841,,ALTO DA BOA VISTA,14025-080,GASOLINA ADITIVADA,03/08/2026,"7,19",,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO MONTE CARLO EIRELI, 03.726.672/0001-77,AVENIDA CARAMURU,1841,,ALTO DA BOA VISTA,14025-080,ETANOL,03/08/2026,"3,99",,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,AUTO POSTO GOLD PETRO LTDA., 02.727.430/0001-35,AVENIDA MONTEIRO LOBATO,1431,,VILA VIRGINIA,14030-510,GASOLINA,03/08/2026,"6,47",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO GOLD PETRO LTDA., 02.727.430/0001-35,AVENIDA MONTEIRO LOBATO,1431,,VILA VIRGINIA,14030-510,ETANOL,03/08/2026,"3,57",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO JEQUITIBA DE RIBEIRAO PRETO LTDA, 02.574.638/0001-61,AVENIDA PRESIDENTE VARGAS,1176,,JD. SUMARE,14025-700,GASOLINA,03/08/2026,"6,87",,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,POSTO JEQUITIBA DE RIBEIRAO PRETO LTDA, 02.574.638/0001-61,AVENIDA PRESIDENTE VARGAS,1176,,JD. SUMARE,14025-700,ETANOL,03/08/2026,"3,77",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO MIRELLA LTDA, 09.348.101/0001-22,RUA VERA CRUZ,400,,VILA PIRES,09195-440,GASOLINA,03/08/2026,"6,49",,R$ / litro,ALE
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO MIRELLA LTDA, 09.348.101/0001-22,RUA VERA CRUZ,400,,VILA PIRES,09195-440,GASOLINA ADITIVADA,03/08/2026,"6,99",,R$ / litro,ALE
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO MIRELLA LTDA, 09.348.101/0001-22,RUA VERA CRUZ,400,,VILA PIRES,09195-440,ETANOL,03/08/2026,"3,89",,R$ / litro,ALE
SE,SP,SANTO ANDRE,AUTO POSTO PARADA OBRIGATORIA LTDA. - EPP, 08.849.955/0001-20,RUA CORONEL FERNANDO PRESTES,838,,CENTRO,09020-110,GASOLINA,03/08/2026,"6,39",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,AUTO POSTO PARADA OBRIGATORIA LTDA. - EPP, 08.849.955/0001-20,RUA CORONEL FERNANDO PRESTES,838,,CENTRO,09020-110,GASOLINA ADITIVADA,03/08/2026,"6,69",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,AUTO POSTO PARADA OBRIGATORIA LTDA. - EPP, 08.849.955/0001-20,RUA CORONEL FERNANDO PRESTES,838,,CENTRO,09020-110,ETANOL,03/08/2026,"3,69",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,AUTO POSTO POLO PETROQUIMICO LTDA., 07.354.995/0001-38,AVENIDA PRESIDENTE COSTA E SILVA,341,,PARQUE CAPUAVA,09270-000,GASOLINA,03/08/2026,"6,49",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,AUTO POSTO POLO PETROQUIMICO LTDA., 07.354.995/0001-38,AVENIDA PRESIDENTE COSTA E SILVA,341,,PARQUE CAPUAVA,09270-000,GASOLINA ADITIVADA,03/08/2026,"6,79",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,AUTO POSTO POLO PETROQUIMICO LTDA., 07.354.995/0001-38,AVENIDA PRESIDENTE COSTA E SILVA,341,,PARQUE CAPUAVA,09270-000,ETANOL,03/08/2026,"3,99",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO JARDIM SANTO ANDRE LTDA., 07.579.190/0001-92,AVENIDA LINO JARDIM,1133,,BELA VISTA,09041-031,GASOLINA,03/08/2026,"6,49",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO JARDIM SANTO ANDRE LTDA., 07.579.190/0001-92,AVENIDA LINO JARDIM,1133,,BELA VISTA,09041-031,GASOLINA ADITIVADA,03/08/2026,"6,79",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO JARDIM SANTO ANDRE LTDA., 07.579.190/0001-92,AVENIDA LINO JARDIM,1133,,BELA VISTA,09041-031,ETANOL,03/08/2026,"3,99",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,AUTO POSTO CLASSE MAX LTDA., 06.697.243/0001-07,AVENIDA ITAMARATI,1,,PARQUE  JACATUBA,09290-730,GASOLINA,03/08/2026,"5,99",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,AUTO POSTO CLASSE MAX LTDA., 06.697.243/0001-07,AVENIDA ITAMARATI,1,,PARQUE  JACATUBA,09290-730,GASOLINA ADITIVADA,03/08/2026,"6,49",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,AUTO POSTO CLASSE MAX LTDA., 06.697.243/0001-07,AVENIDA ITAMARATI,1,,PARQUE  JACATUBA,09290-730,ETANOL,03/08/2026,"3,59",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,POSTO GP-GNV LTDA., 06.085.512/0001-84,RUA GIOVANNI BATISTA PIRELLI,1789,,FAZENDA CAPITAO JOAO,09111-340,GASOLINA,03/08/2026,"6,39",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,POSTO GP-GNV LTDA., 06.085.512/0001-84,RUA GIOVANNI BATISTA PIRELLI,1789,,FAZENDA CAPITAO JOAO,09111-340,GASOLINA ADITIVADA,03/08/2026,"6,69",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,POSTO GP-GNV LTDA., 06.085.512/0001-84,RUA GIOVANNI BATISTA PIRELLI,1789,,FAZENDA CAPITAO JOAO,09111-340,ETANOL,03/08/2026,"3,69",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,AUTO POSTO LEQUE LTDA, 03.618.954/0001-50,RUA CONDE D'EU,80,,VILA HUMAITA,09121-050,GASOLINA,03/08/2026,"6,47",,R$ / litro,BRANCA
SE,SP,SANTO ANDRE,AUTO POSTO LEQUE LTDA, 03.618.954/0001-50,RUA CONDE D'EU,80,,VILA HUMAITA,09121-050,ETANOL,03/08/2026,"3,67",,R$ / litro,BRANCA
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO REAL CHALLENGER LTDA, 03.449.505/0001-26,AVENIDA DOS ESTADOS,7100,,UTINGA,09220-610,GASOLINA,03/08/2026,"6,50",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO REAL CHALLENGER LTDA, 03.449.505/0001-26,AVENIDA DOS ESTADOS,7100,,UTINGA,09220-610,GASOLINA ADITIVADA,03/08/2026,"6,75",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO REAL CHALLENGER LTDA, 03.449.505/0001-26,AVENIDA DOS ESTADOS,7100,,UTINGA,09220-610,ETANOL,03/08/2026,"4,29",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,AUTO POSTO PALADINO LTDA, 00.409.553/0001-00,AVENIDA DOS ESTADOS,6761,,PARQUE JOAO RAMALHO,09290-340,GASOLINA,03/08/2026,"6,28",,R$ / litro,BRANCA
SE,SP,SANTO ANDRE,AUTO POSTO PALADINO LTDA, 00.409.553/0001-00,AVENIDA DOS ESTADOS,6761,,PARQUE JOAO RAMALHO,09290-340,GASOLINA ADITIVADA,03/08/2026,"6,48",,R$ / litro,BRANCA
SE,SP,SANTO ANDRE,AUTO POSTO PALADINO LTDA, 00.409.553/0001-00,AVENIDA DOS ESTADOS,6761,,PARQUE JOAO RAMALHO,09290-340,ETANOL,03/08/2026,"3,58",,R$ / litro,BRANCA
SE,SP,SANTO ANDRE,AUTO POSTO AVENIDA DOS ESTADOS LTDA., 01.543.127/0001-10,AVENIDA DOS ESTADOS,1586,,UTINGA,09210-580,GASOLINA,03/08/2026,"6,69",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,AUTO POSTO AVENIDA DOS ESTADOS LTDA., 01.543.127/0001-10,AVENIDA DOS ESTADOS,1586,,UTINGA,09210-580,GASOLINA ADITIVADA,03/08/2026,"7,49",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,AUTO POSTO AVENIDA DOS ESTADOS LTDA., 01.543.127/0001-10,AVENIDA DOS ESTADOS,1586,,UTINGA,09210-580,ETANOL,03/08/2026,"4,19",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,MARIA TERESA AUTO POSTO LTDA, 04.392.048/0001-43,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,2099,,JARDIM VILA RICA,09170-150,GASOLINA,03/08/2026,"6,39",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,MARIA TERESA AUTO POSTO LTDA, 04.392.048/0001-43,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,2099,,JARDIM VILA RICA,09170-150,GASOLINA ADITIVADA,03/08/2026,"6,69",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,MARIA TERESA AUTO POSTO LTDA, 04.392.048/0001-43,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,2099,,JARDIM VILA RICA,09170-150,ETANOL,03/08/2026,"3,69",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO ALOHA LTDA, 03.008.376/0001-30,AVENIDA DOS ESTADOS,6145,,PARQUE JACATUBA,09290-520,GASOLINA,03/08/2026,"6,49",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO ALOHA LTDA, 03.008.376/0001-30,AVENIDA DOS ESTADOS,6145,,PARQUE JACATUBA,09290-520,GASOLINA ADITIVADA,03/08/2026,"6,79",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,CENTRO AUTOMOTIVO ALOHA LTDA, 03.008.376/0001-30,AVENIDA DOS ESTADOS,6145,,PARQUE JACATUBA,09290-520,ETANOL,03/08/2026,"3,99",,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,AUTO POSTO NOVENTA LTDA, 02.001.242/0001-25,AVENIDA ANDRADE NEVES,159,,VILA ALZIRA,09175-360,GASOLINA,03/08/2026,"6,59",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,AUTO POSTO NOVENTA LTDA, 02.001.242/0001-25,AVENIDA ANDRADE NEVES,159,,VILA ALZIRA,09175-360,GASOLINA ADITIVADA,03/08/2026,"6,99",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,AUTO POSTO NOVENTA LTDA, 02.001.242/0001-25,AVENIDA ANDRADE NEVES,159,,VILA ALZIRA,09175-360,ETANOL,03/08/2026,"3,99",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,NEON AUTO POSTO LTDA, 01.796.472/0001-65,RUA ITALIA,633,,PQ. DAS NACOES,09210-040,GASOLINA,03/08/2026,"6,49",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,NEON AUTO POSTO LTDA, 01.796.472/0001-65,RUA ITALIA,633,,PQ. DAS NACOES,09210-040,GASOLINA ADITIVADA,03/08/2026,"6,79",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,NEON AUTO POSTO LTDA, 01.796.472/0001-65,RUA ITALIA,633,,PQ. DAS NACOES,09210-040,ETANOL,03/08/2026,"3,99",,R$ / litro,RAIZEN
SE,SP,SANTO ANDRE,LIVIA AUTO POSTO LTDA, 01.625.142/0001-07,AVENIDA JOSE ANTONIO ALMEIDA AMAZONAS,551,,VL GUIOMAR,09090-390,GASOLINA,03/08/2026,"5,99",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,LIVIA AUTO POSTO LTDA, 01.625.142/0001-07,AVENIDA JOSE ANTONIO ALMEIDA AMAZONAS,551,,VL GUIOMAR,09090-390,GASOLINA ADITIVADA,03/08/2026,"6,29",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,LIVIA AUTO POSTO LTDA, 01.625.142/0001-07,AVENIDA JOSE ANTONIO ALMEIDA AMAZONAS,551,,VL GUIOMAR,09090-390,ETANOL,03/08/2026,"3,59",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,CATEQUESE AUTO POSTO LTDA, 01.384.454/0001-76,AVENIDA CATEQUESE,1263,,VILA GUIOMAR,09090-401,GASOLINA,03/08/2026,"5,99",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,CATEQUESE AUTO POSTO LTDA, 01.384.454/0001-76,AVENIDA CATEQUESE,1263,,VILA GUIOMAR,09090-401,GASOLINA ADITIVADA,03/08/2026,"6,29",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,CATEQUESE AUTO POSTO LTDA, 01.384.454/0001-76,AVENIDA CATEQUESE,1263,,VILA GUIOMAR,09090-401,ETANOL,03/08/2026,"3,59",,R$ / litro,VIBRA
SE,SP,SANTO ANDRE,POSTO DE SERVICOS REQUINTE COMERCIO DE COMBUSTIVEIS LTDA, 00.138.629/0001-00,AVENIDA MARTIM FRANCISCO,1525,,CAMILOPOLIS,09230-700,GASOLINA,03/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,SANTO ANDRE,POSTO DE SERVICOS REQUINTE COMERCIO DE COMBUSTIVEIS LTDA, 00.138.629/0001-00,AVENIDA MARTIM FRANCISCO,1525,,CAMILOPOLIS,09230-700,GASOLINA ADITIVADA,03/08/2026,"6,54",,R$ / litro,BRANCA
SE,SP,SANTO ANDRE,POSTO DE SERVICOS REQUINTE COMERCIO DE COMBUSTIVEIS LTDA, 00.138.629/0001-00,AVENIDA MARTIM FRANCISCO,1525,,CAMILOPOLIS,09230-700,ETANOL,03/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,SANTOS,POSTO DE SERVICOS TRAVESSIA DE SANTOS LTDA., 08.521.038/0001-11,AVENIDA ALMIRANTE SALDANHA DA GAMA,200,,PONTA DA PRAIA,11030-401,GASOLINA,03/08/2026,"6,75",,R$ / litro,IPIRANGA
SE,SP,SANTOS,POSTO DE SERVICOS TRAVESSIA DE SANTOS LTDA., 08.521.038/0001-11,AVENIDA ALMIRANTE SALDANHA DA GAMA,200,,PONTA DA PRAIA,11030-401,GASOLINA ADITIVADA,03/08/2026,"6,75",,R$ / litro,IPIRANGA
SE,SP,SANTOS,POSTO DE SERVICOS TRAVESSIA DE SANTOS LTDA., 08.521.038/0001-11,AVENIDA ALMIRANTE SALDANHA DA GAMA,200,,PONTA DA PRAIA,11030-401,ETANOL,03/08/2026,"4,55",,R$ / litro,IPIRANGA
SE,SP,SANTOS,SUPER POSTO CONSTITUICAO LTDA, 07.879.857/0001-72,RUA DA CONSTITUIÃAO,454,,VILA MATHIAS,11015-472,GASOLINA,03/08/2026,"6,89",,R$ / litro,VIBRA
SE,SP,SANTOS,SUPER POSTO CONSTITUICAO LTDA, 07.879.857/0001-72,RUA DA CONSTITUIÃAO,454,,VILA MATHIAS,11015-472,GASOLINA ADITIVADA,03/08/2026,"6,95",,R$ / litro,VIBRA
SE,SP,SANTOS,SUPER POSTO CONSTITUICAO LTDA, 07.879.857/0001-72,RUA DA CONSTITUIÃAO,454,,VILA MATHIAS,11015-472,ETANOL,03/08/2026,"4,49",,R$ / litro,VIBRA
SE,SP,SANTOS,COMERCIO DE COMBUSTIVEIS GENESIS LTDA., 05.740.272/0001-41,AVENIDA CONSELHEIRO NEBIAS,243,,VILA MATIAS,11060-003,GASOLINA,03/08/2026,"5,99",,R$ / litro,RAIZEN
SE,SP,SANTOS,COMERCIO DE COMBUSTIVEIS GENESIS LTDA., 05.740.272/0001-41,AVENIDA CONSELHEIRO NEBIAS,243,,VILA MATIAS,11060-003,GASOLINA ADITIVADA,03/08/2026,"6,99",,R$ / litro,RAIZEN
SE,SP,SANTOS,COMERCIO DE COMBUSTIVEIS GENESIS LTDA., 05.740.272/0001-41,AVENIDA CONSELHEIRO NEBIAS,243,,VILA MATIAS,11060-003,ETANOL,03/08/2026,"3,49",,R$ / litro,RAIZEN
SE,SP,SANTOS,AUTO POSTO SANTOUR LTDA, 00.496.527/0001-59,AVENIDA DR CLAUDIO L DA COSTA,291,,JABAQUARA,11075-101,GASOLINA,03/08/2026,"6,79",,R$ / litro,IPIRANGA
SE,SP,SANTOS,AUTO POSTO SANTOUR LTDA, 00.496.527/0001-59,AVENIDA DR CLAUDIO L DA COSTA,291,,JABAQUARA,11075-101,GASOLINA ADITIVADA,03/08/2026,"6,89",,R$ / litro,IPIRANGA
SE,SP,SANTOS,AUTO POSTO SANTOUR LTDA, 00.496.527/0001-59,AVENIDA DR CLAUDIO L DA COSTA,291,,JABAQUARA,11075-101,ETANOL,03/08/2026,"4,19",,R$ / litro,IPIRANGA
SE,SP,SANTOS,AUTO POSTO PORTAL DO GONZAGA LTDA., 02.414.807/0001-04,AVENIDA DOUTOR BERNARDINO DE CAMPOS,642,,POMPEIA,11065-000,GASOLINA,03/08/2026,"6,49",,R$ / litro,IPIRANGA
SE,SP,SANTOS,AUTO POSTO PORTAL DO GONZAGA LTDA., 02.414.807/0001-04,AVENIDA DOUTOR BERNARDINO DE CAMPOS,642,,POMPEIA,11065-000,GASOLINA ADITIVADA,03/08/2026,"6,69",,R$ / litro,IPIRANGA
SE,SP,SANTOS,AUTO POSTO PORTAL DO GONZAGA LTDA., 02.414.807/0001-04,AVENIDA DOUTOR BERNARDINO DE CAMPOS,642,,POMPEIA,11065-000,ETANOL,03/08/2026,"3,89",,R$ / litro,IPIRANGA
SE,SP,SANTOS,AUTO POSTO NOVO MILENIO LTDA, 03.542.311/0001-70,RUA CONSELHEIRO RODRIGUES ALVES,385,,MACUCO,11015-203,GASOLINA,03/08/2026,"5,69",,R$ / litro,BRANCA
SE,SP,SANTOS,AUTO POSTO NOVO MILENIO LTDA, 03.542.311/0001-70,RUA CONSELHEIRO RODRIGUES ALVES,385,,MACUCO,11015-203,ETANOL,03/08/2026,"3,29",,R$ / litro,BRANCA
SE,SP,SANTOS,AUTO POSTO E CENTRO DE CONVENIENCIA GLICERIO SANTISTA LTDA., 02.839.196/0001-38,AVENIDA GENERAL FRANCISCO GLICERIO,369,A 387,JOSE MENINO,11065-401,GASOLINA,03/08/2026,"6,18",,R$ / litro,BRANCA
SE,SP,SANTOS,AUTO POSTO E CENTRO DE CONVENIENCIA GLICERIO SANTISTA LTDA., 02.839.196/0001-38,AVENIDA GENERAL FRANCISCO GLICERIO,369,A 387,JOSE MENINO,11065-401,GASOLINA ADITIVADA,03/08/2026,"6,18",,R$ / litro,BRANCA
SE,SP,SANTOS,AUTO POSTO E CENTRO DE CONVENIENCIA GLICERIO SANTISTA LTDA., 02.839.196/0001-38,AVENIDA GENERAL FRANCISCO GLICERIO,369,A 387,JOSE MENINO,11065-401,ETANOL,03/08/2026,"3,68",,R$ / litro,BRANCA
SE,SP,SANTOS,AUTO POSTO TAMBURELLO LTDA, 01.277.960/0001-66,AVENIDA AFONSO PENA,227,,MACUCO,11020-001,GASOLINA,03/08/2026,"6,69",,R$ / litro,VIBRA
SE,SP,SANTOS,AUTO POSTO TAMBURELLO LTDA, 01.277.960/0001-66,AVENIDA AFONSO PENA,227,,MACUCO,11020-001,GASOLINA ADITIVADA,03/08/2026,"6,99",,R$ / litro,VIBRA
SE,SP,SANTOS,AUTO POSTO TAMBURELLO LTDA, 01.277.960/0001-66,AVENIDA AFONSO PENA,227,,MACUCO,11020-001,ETANOL,03/08/2026,"4,79",,R$ / litro,VIBRA
SE,SP,SANTOS,AUTO POSTO BRUMAR LTDA, 00.135.799/0001-23,AVENIDA ANA COSTA,341,,GONZAGA,11055-000,GASOLINA,03/08/2026,"7,39",,R$ / litro,IPIRANGA
