UF,Município,CEP,Qtd. Veículos,Combustível Veículo,Potência Veículo,"Frota de veículos, por tipo e com placa, segundo os Municípios da Federação - JULHO/2026",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,"Frota de veículos, por tipo e com placa, segundo as Grandes Regiões e Unidades da Federação - JUL/2026",Ano Modelo,Ano Fabricação CRV,Marca Modelo,Ano Fabricação Veículo CRV
,,,,,,,,132323836,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO,,,,,
,,,,,,UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO,,,,,
,,,,,,MG,CAETE,28527,15370,0,811,263,2146,889,0,86,141,6787,757,104,1,349,324,0,36,0,1,7,455,,,,,
,,,,,,MG,CAIANA,2670,1062,0,85,4,224,35,0,21,15,1097,42,18,0,46,5,0,4,0,0,1,11,,,,,
,,,,,,MG,CAJURI,2287,860,0,112,23,195,31,0,47,8,923,28,14,0,22,17,0,0,0,0,0,7,,,,,
,,,,,,MG,CALDAS,9575,5535,0,420,49,1209,327,0,18,73,1535,85,52,0,123,66,0,12,0,0,2,69,,,,,
,,,,,,MG,CAMACHO,2118,850,0,76,3,313,22,0,3,13,735,19,57,0,19,5,0,0,0,0,1,2,,,,,
,,,,,,MG,CAMANDUCAIA,17933,8797,0,559,171,1888,561,0,6,61,4566,389,81,1,352,134,4,30,0,6,11,316,,,,,
,,,,,,MG,CAMBUI,23975,12223,0,763,195,2585,718,0,58,133,5749,678,135,0,334,130,5,20,0,0,10,239,,,,,
,,,,,,MG,CAMBUQUIRA,7672,4545,0,230,23,719,289,0,9,70,1480,96,68,0,67,18,0,7,0,1,2,48,,,,,
,,,,,,MG,CAMPANARIO,1254,560,0,25,1,128,26,0,9,11,421,21,5,0,36,1,0,2,0,0,0,8,,,,,
,,,,,,MG,CAMPANHA,10643,5545,0,311,48,1110,405,0,20,73,2547,208,73,0,160,62,0,13,0,1,4,63,,,,,
,,,,,,MG,CAMPESTRE,19646,9170,0,711,97,2788,408,0,12,104,5553,213,93,0,211,115,2,15,0,3,6,145,,,,,
,,,,,,MG,CAMPINA VERDE,11922,5798,0,332,104,1681,247,0,108,68,2181,546,78,0,587,118,1,14,0,3,0,56,,,,,
,,,,,,MG,CAMPO AZUL,1061,414,0,18,0,88,17,0,0,6,449,33,15,0,16,0,0,1,0,0,1,3,,,,,
,,,,,,MG,CAMPO BELO,39075,19969,0,1576,448,3464,967,0,88,138,8226,2217,148,0,921,524,6,62,0,2,10,309,,,,,
,,,,,,MG,CAMPO DO MEIO,6918,3825,0,176,8,697,134,0,19,19,1396,285,112,0,156,24,0,13,0,2,0,52,,,,,
,,,,,,MG,CAMPO FLORIDO,4808,2387,0,231,90,568,112,0,30,68,620,192,89,0,251,148,0,3,0,0,1,18,,,,,
,,,,,,MG,CAMPOS ALTOS,9850,5517,0,522,73,1569,301,0,60,63,1005,187,148,0,192,81,0,28,0,0,4,100,,,,,
,,,,,,MG,CAMPOS GERAIS,16499,8982,0,616,28,2047,348,0,115,90,3347,242,203,0,280,30,7,23,0,2,9,130,,,,,
,,,,,,MG,CANA VERDE,3624,1694,0,105,77,334,51,0,12,14,1034,93,24,0,82,79,0,8,0,0,1,16,,,,,
,,,,,,MG,CANAA,3194,1028,0,70,5,278,29,0,13,8,1640,46,13,0,33,7,0,1,0,0,8,15,,,,,
,,,,,,MG,CANAPOLIS,6665,3011,0,301,150,860,159,0,26,30,1041,476,104,0,279,195,0,6,0,0,6,21,,,,,
,,,,,,MG,CANDEIAS,10903,4720,0,393,222,1326,215,0,21,55,2815,368,69,0,277,354,0,11,0,0,6,51,,,,,
,,,,,,MG,CANTAGALO,2201,962,0,57,3,171,22,0,7,7,858,43,15,0,38,4,0,3,0,0,3,8,,,,,
,,,,,,MG,CAPARAO,3469,1311,0,82,0,382,44,0,25,7,1524,22,16,0,36,0,0,4,0,1,2,13,,,,,
,,,,,,MG,CAPELA NOVA,2783,1212,0,43,6,233,50,0,4,20,1110,52,11,0,21,8,0,0,0,1,1,11,,,,,
,,,,,,MG,CAPELINHA,33031,12282,0,1196,222,3551,539,0,35,94,12943,631,293,0,557,298,6,20,0,3,72,289,,,,,
,,,,,,MG,CAPETINGA,4251,2278,0,236,101,503,163,0,8,40,523,49,66,0,87,148,0,15,0,0,1,33,,,,,
,,,,,,MG,CAPIM BRANCO,5695,3200,0,149,52,572,194,0,63,34,1086,94,24,0,113,52,0,7,0,2,7,46,,,,,
,,,,,,MG,CAPINOPOLIS,11019,4469,0,420,362,1060,203,0,98,49,1848,983,107,0,647,684,3,10,0,1,7,68,,,,,
,,,,,,MG,CAPITAO ANDRADE,3055,925,0,98,7,243,39,0,9,12,1463,153,11,0,75,5,1,2,0,1,0,11,,,,,
,,,,,,MG,CAPITAO ENEAS,5493,2040,0,175,43,419,132,0,8,18,2129,277,56,0,137,39,0,6,0,2,2,10,,,,,
,,,,,,MG,CAPITOLIO,8709,4047,0,211,28,1123,220,0,28,31,1904,256,59,0,467,48,1,9,0,0,6,271,,,,,
,,,,,,MG,CAPUTIRA,6926,2932,0,211,9,839,87,0,24,21,2566,55,67,0,83,5,0,10,0,0,0,17,,,,,
,,,,,,MG,CARAI,5442,1653,0,140,4,480,45,0,10,81,2816,80,70,0,37,9,0,4,0,0,4,9,,,,,
,,,,,,MG,CARANAIBA,1307,708,0,22,3,86,13,0,11,14,395,14,24,0,11,3,0,1,0,0,0,2,,,,,
,,,,,,MG,CARANDAI,17117,9455,0,736,273,1412,694,0,24,106,3101,259,156,0,474,312,0,27,0,0,14,74,,,,,
,,,,,,MG,CARANGOLA,19324,8631,0,463,33,1564,540,0,100,75,6626,542,106,0,388,66,0,36,0,1,13,140,,,,,
,,,,,,MG,CARATINGA,57013,24920,0,1812,162,5482,1356,0,133,156,17201,3787,513,0,643,191,7,76,0,6,38,530,,,,,
,,,,,,MG,CARBONITA,6437,2422,0,206,88,692,82,0,8,24,2551,77,68,0,84,109,0,4,0,0,8,14,,,,,
,,,,,,MG,CAREACU,3692,1998,0,269,45,435,120,0,23,15,498,64,22,0,103,67,0,6,0,0,0,27,,,,,
,,,,,,MG,CARLOS CHAGAS,7128,2433,0,176,23,677,113,0,49,71,3021,253,71,0,166,30,1,7,0,1,7,29,,,,,
,,,,,,MG,CARMESIA,2937,659,0,78,7,167,29,0,1,5,495,6,1430,0,26,24,0,3,0,0,0,7,,,,,
,,,,,,MG,CARMO DA CACHOEIRA,6141,3581,0,271,75,630,300,0,4,64,897,15,77,0,119,61,0,5,0,0,1,41,,,,,
,,,,,,MG,CARMO DA MATA,8545,3981,0,432,145,841,231,0,9,55,2114,226,106,0,166,149,2,24,0,0,1,63,,,,,
,,,,,,MG,CARMO DE MINAS,6030,3094,0,199,13,553,233,0,15,62,1535,122,49,0,82,11,0,7,0,0,11,44,,,,,
,,,,,,MG,CARMO DO CAJURU,17205,7475,0,654,32,2009,366,0,33,88,5185,449,127,0,574,37,21,44,0,0,24,87,,,,,
,,,,,,MG,CARMO DO PARANAIBA,25575,12402,0,914,185,3407,474,0,123,106,5162,1455,161,0,583,245,2,42,0,4,29,281,,,,,
,,,,,,MG,CARMO DO RIO CLARO,14614,8049,0,534,52,1729,312,0,61,80,2743,348,158,0,301,69,2,22,0,2,4,148,,,,,
,,,,,,MG,CARMOPOLIS DE MINAS,14025,6228,0,744,467,1461,270,0,17,89,3721,113,119,0,296,385,10,19,0,0,0,86,,,,,
,,,,,,MG,CARNEIRINHO,6596,3081,0,217,47,774,170,0,40,45,1413,163,81,0,453,83,0,15,0,0,1,13,,,,,
,,,,,,MG,CARRANCAS,2232,1256,0,79,6,307,69,0,1,19,360,13,17,0,65,6,0,6,0,0,0,28,,,,,
,,,,,,MG,CARVALHOPOLIS,2465,1219,0,58,3,316,45,0,1,21,722,21,9,0,33,3,0,0,0,0,0,14,,,,,
,,,,,,MG,CARVALHOS,2789,1346,0,101,3,311,48,0,7,18,833,49,16,0,31,7,0,4,0,0,0,15,,,,,
,,,,,,MG,CASA GRANDE,1361,532,0,59,10,153,37,0,0,5,501,12,8,0,16,14,0,6,0,0,0,8,,,,,
,,,,,,MG,CASCALHO RICO,1370,693,0,64,7,177,28,0,1,36,268,21,7,0,46,17,0,0,0,0,2,3,,,,,
,,,,,,MG,CASSIA,12888,6935,0,579,327,1491,346,0,62,80,1823,141,105,0,358,478,4,19,0,1,9,130,,,,,
,,,,,,MG,CATAGUASES,43095,18736,0,841,300,3020,1206,0,248,99,14204,2539,178,0,847,389,11,57,0,5,35,380,,,,,
,,,,,,MG,CATAS ALTAS,3482,2040,0,157,66,396,99,0,8,34,488,14,14,0,52,60,1,5,0,0,2,46,,,,,
,,,,,,MG,CATAS ALTAS DA NORUEGA,1590,630,0,53,5,128,27,0,4,5,680,15,16,0,18,0,0,1,0,0,0,8,,,,,
,,,,,,MG,CATUJI,2309,966,0,62,27,240,44,0,6,37,791,63,29,0,18,16,0,0,0,0,0,10,,,,,
,,,,,,MG,CATUTI,6246,1993,0,51,1,221,26,0,86,15,3546,190,29,0,81,3,0,0,0,0,0,4,,,,,
,,,,,,MG,CAXAMBU,13342,7766,0,270,58,990,500,0,40,52,2843,260,33,0,263,84,1,27,0,0,5,150,,,,,
,,,,,,MG,CEDRO DO ABAETE,557,306,0,17,0,62,12,0,2,6,131,10,3,0,5,0,1,1,0,0,0,1,,,,,
,,,,,,MG,CENTRAL DE MINAS,4750,1787,0,135,4,333,66,0,4,12,1907,346,26,0,106,5,0,1,0,0,1,17,,,,,
,,,,,,MG,CENTRALINA,4469,1877,0,153,97,475,77,0,86,16,707,494,27,0,254,175,1,2,0,0,1,27,,,,,
,,,,,,MG,CHACARA,1508,695,0,64,3,148,37,0,12,11,423,19,30,0,44,9,0,4,0,0,0,9,,,,,
,,,,,,MG,CHALE,4880,1501,0,120,12,372,38,0,15,16,2621,74,15,0,50,9,0,5,0,0,0,32,,,,,
,,,,,,MG,CHAPADA DO NORTE,2800,753,0,54,3,292,45,0,4,21,1534,21,27,0,32,4,0,2,0,0,2,6,,,,,
,,,,,,MG,CHAPADA GAUCHA,5379,1678,0,269,79,811,205,0,10,26,1659,105,86,0,237,158,1,1,0,0,2,52,,,,,
,,,,,,MG,CHIADOR,2182,1128,0,230,33,198,75,0,12,27,297,25,12,0,88,41,0,3,0,1,3,9,,,,,
,,,,,,MG,CIPOTANEA,4610,1410,0,126,12,460,76,0,5,16,2272,76,26,0,54,14,0,1,0,1,2,59,,,,,
,,,,,,MG,CLARAVAL,2761,1351,0,133,8,484,97,0,33,23,458,22,27,0,64,4,0,5,0,0,0,52,,,,,
,,,,,,MG,CLARO DOS POCOES,2572,990,0,77,7,309,27,0,1,15,980,57,48,0,49,4,0,0,0,1,0,7,,,,,
,,,,,,MG,CLAUDIO,25118,11957,0,1224,343,3000,575,0,23,76,5806,675,95,0,549,456,0,36,0,2,13,288,,,,,
,,,,,,MG,COIMBRA,4866,2046,0,151,27,504,79,0,61,9,1795,63,26,0,47,32,0,4,0,0,4,18,,,,,
,,,,,,MG,COLUNA,5100,1715,0,88,0,511,48,0,4,8,2489,126,24,0,72,0,1,1,0,0,4,9,,,,,
,,,,,,MG,COMENDADOR GOMES,1512,664,0,60,2,260,34,0,2,17,349,27,29,0,54,1,0,2,0,0,1,10,,,,,
,,,,,,MG,COMERCINHO,2413,649,0,38,0,231,19,0,1,21,1388,34,22,0,8,0,0,0,0,0,0,2,,,,,
,,,,,,MG,CONCEICAO DA APARECIDA,8065,3935,0,264,19,1096,196,0,22,28,2029,207,46,0,107,24,0,18,0,1,2,71,,,,,
,,,,,,MG,CONCEICAO DA BARRA DE MINAS,2487,1186,0,85,10,201,66,0,3,31,779,41,18,0,32,6,0,11,0,1,5,12,,,,,
,,,,,,MG,CONCEICAO DAS ALAGOAS,16412,8135,0,564,344,1420,391,0,127,74,2540,1386,166,0,653,453,6,15,0,8,6,124,,,,,
,,,,,,MG,CONCEICAO DAS PEDRAS,1824,891,0,44,0,303,20,0,4,10,522,1,10,0,9,0,0,5,0,0,1,4,,,,,
,,,,,,MG,CONCEICAO DE IPANEMA,2537,850,0,59,1,188,20,0,10,16,1312,43,11,0,18,0,0,5,0,0,0,4,,,,,
,,,,,,MG,CONCEICAO DO MATO DENTRO,11377,5166,0,343,19,1235,315,0,26,107,3367,296,140,0,167,23,0,4,0,5,16,148,,,,,
,,,,,,MG,CONCEICAO DO PARA,3559,1678,0,127,32,337,59,0,2,22,1019,87,23,0,102,44,1,3,0,0,2,21,,,,,
,,,,,,MG,CONCEICAO DO RIO VERDE,6776,3881,0,259,17,682,260,0,23,98,1260,45,52,0,122,24,0,6,0,1,6,40,,,,,
,,,,,,MG,CONCEICAO DOS OUROS,6313,3571,0,294,26,792,163,0,29,32,1134,81,26,0,67,37,0,3,0,1,4,53,,,,,
,,,,,,MG,CONEGO MARINHO,1988,546,0,36,2,171,53,0,0,14,1048,53,31,0,30,3,0,0,0,0,0,1,,,,,
,,,,,,MG,CONFINS,6638,3534,0,352,156,600,155,0,40,46,1083,148,93,0,122,197,0,9,0,3,3,97,,,,,
,,,,,,MG,CONGONHAL,8476,4160,0,385,53,1018,220,0,43,22,2089,136,24,0,174,67,1,16,0,1,2,65,,,,,
,,,,,,MG,CONGONHAS,35414,20373,0,1282,767,2818,1193,0,313,236,5384,824,338,0,646,788,1,55,0,19,34,343,,,,,
,,,,,,MG,CONGONHAS DO NORTE,2044,778,0,81,3,244,76,0,4,8,758,25,16,0,31,5,0,1,0,0,5,9,,,,,
,,,,,,MG,CONQUISTA,3883,2402,0,154,55,393,115,0,21,29,387,46,41,0,124,75,0,8,0,0,0,33,,,,,
,,,,,,MG,CONSELHEIRO LAFAIETE,91843,51554,0,1981,725,6484,3364,0,191,407,21340,1689,683,0,1487,722,2,187,0,11,40,976,,,,,
,,,,,,MG,CONSELHEIRO PENA,11546,4364,0,305,10,1016,179,0,32,18,4523,671,77,0,205,13,3,17,0,4,30,79,,,,,
,,,,,,MG,CONSOLACAO,797,409,0,14,1,110,13,0,0,6,219,5,9,0,9,0,0,0,0,0,0,2,,,,,
,,,,,,MG,CONTAGEM,397144,223922,0,15666,5006,35006,15882,0,579,1691,69445,5508,3645,0,7406,7540,6,1015,1,275,113,4438,,,,,
,,,,,,MG,COQUEIRAL,5914,3221,0,163,11,703,127,0,3,30,1368,101,32,0,97,15,5,3,0,0,0,35,,,,,
,,,,,,MG,CORACAO DE JESUS,9918,3826,0,306,18,1093,162,0,11,19,3660,419,137,0,205,22,0,9,0,0,4,27,,,,,
,,,,,,MG,CORDISBURGO,3952,2064,0,139,8,515,65,0,62,22,875,77,30,0,57,15,0,12,0,0,2,9,,,,,
,,,,,,MG,CORDISLANDIA,1648,980,0,60,2,173,63,0,1,25,286,7,12,0,30,1,0,0,0,0,0,8,,,,,
,,,,,,MG,CORINTO,14079,6721,0,443,45,1400,240,0,114,63,3643,748,141,0,358,76,0,23,0,1,8,55,,,,,
,,,,,,MG,COROACI,4092,1392,0,132,4,385,60,0,7,24,1850,153,19,0,38,4,0,2,0,0,0,22,,,,,
,,,,,,MG,COROMANDEL,23084,11924,0,971,431,3290,489,0,69,158,3298,658,146,0,715,673,1,57,0,2,19,183,,,,,
,,,,,,MG,CORONEL FABRICIANO,60764,32709,0,1361,307,3991,1592,0,634,232,16164,744,738,0,1202,291,3,112,0,11,48,625,,,,,
,,,,,,MG,CORONEL MURTA,3210,924,0,50,5,262,36,0,4,10,1751,96,23,0,30,9,0,0,0,0,0,10,,,,,
,,,,,,MG,CORONEL PACHECO,949,596,0,27,2,104,21,0,3,15,131,7,11,0,21,1,0,2,0,0,1,7,,,,,
,,,,,,MG,CORONEL XAVIER CHAVES,1750,898,0,99,6,153,31,0,1,11,445,16,6,0,41,16,0,5,0,2,3,17,,,,,
,,,,,,MG,CORREGO DANTA,1712,955,0,63,20,308,38,0,2,4,193,9,23,0,57,29,0,6,0,0,0,5,,,,,
,,,,,,MG,CORREGO DO BOM JESUS,2707,1322,0,65,6,278,67,0,3,13,798,60,19,0,48,1,1,8,0,0,0,18,,,,,
,,,,,,MG,CORREGO FUNDO,4918,2295,0,482,97,480,70,0,4,31,976,100,50,0,172,132,0,6,0,3,4,16,,,,,
,,,,,,MG,CORREGO NOVO,1397,574,0,31,4,84,18,0,10,10,604,20,12,0,24,2,0,2,0,0,0,2,,,,,
,,,,,,MG,COUTO DE MAGALHAES DE MINAS,2129,1111,0,71,9,274,38,0,1,6,512,20,15,0,51,11,0,2,0,0,0,8,,,,,
,,,,,,MG,CRISOLITA,1280,489,0,16,0,123,23,0,7,19,539,37,12,0,14,0,0,1,0,0,0,0,,,,,
,,,,,,MG,CRISTAIS,9185,5154,0,259,45,1034,136,0,15,55,2005,204,26,0,115,75,0,10,0,0,2,50,,,,,
,,,,,,MG,CRISTALIA,2515,721,0,45,1,243,30,0,0,13,1328,50,33,0,35,4,0,0,0,0,10,2,,,,,
,,,,,,MG,CRISTIANO OTONI,3759,1892,0,189,74,342,102,0,8,35,815,22,99,0,90,70,0,6,0,0,1,14,,,,,
,,,,,,MG,CRISTINA,5065,2573,0,124,9,598,109,0,23,34,1377,61,27,0,71,8,1,9,0,0,0,41,,,,,
,,,,,,MG,CRUCILANDIA,4118,1804,0,209,7,429,76,0,6,18,1375,88,21,0,40,6,0,2,0,1,5,31,,,,,
,,,,,,MG,CRUZEIRO DA FORTALEZA,2575,1180,0,137,27,412,29,0,4,18,559,43,19,0,85,40,0,1,0,0,2,19,,,,,
,,,,,,MG,CRUZILIA,11030,5930,0,452,27,1205,264,0,25,61,2417,237,66,0,211,40,2,10,0,0,1,82,,,,,
,,,,,,MG,CUPARAQUE,2241,621,0,88,1,159,20,0,6,10,1040,241,6,0,37,0,0,0,0,4,1,7,,,,,
,,,,,,MG,CURRAL DE DENTRO,3231,1178,0,98,28,298,41,0,3,11,1256,211,32,0,52,14,0,0,0,0,0,9,,,,,
,,,,,,MG,CURVELO,59871,24703,0,1644,1323,5427,1178,0,826,133,15624,4248,1283,0,1422,1479,2,119,0,3,50,407,,,,,
,,,,,,MG,DATAS,2594,1358,0,75,11,414,57,0,1,15,556,10,30,0,44,10,0,2,0,0,1,10,,,,,
,,,,,,MG,DELFIM MOREIRA,3567,1596,0,117,22,425,168,0,7,21,1067,12,33,0,33,21,0,7,0,0,5,33,,,,,
,,,,,,MG,DELFINOPOLIS,4458,2384,0,168,15,609,136,0,20,36,734,45,49,0,117,24,1,9,0,1,4,106,,,,,
,,,,,,MG,DELTA,8153,3757,0,604,363,599,212,0,48,56,903,117,310,0,495,653,2,1,1,2,3,27,,,,,
,,,,,,MG,DESCOBERTO,2609,1372,0,44,0,223,46,0,3,14,794,49,6,0,30,2,0,9,0,0,3,14,,,,,
,,,,,,MG,DESTERRO DE ENTRE RIOS,5753,2599,0,173,53,511,71,0,5,37,2096,39,31,0,62,55,0,2,0,1,4,14,,,,,
,,,,,,MG,DESTERRO DO MELO,3690,1574,0,210,72,361,91,0,5,30,1169,16,30,0,58,43,0,2,0,0,1,28,,,,,
,,,,,,MG,DIAMANTINA,29345,14902,0,574,63,3323,1105,0,10,122,7880,94,286,0,394,81,0,34,0,1,32,444,,,,,
,,,,,,MG,DIOGO DE VASCONCELOS,1775,690,0,28,0,138,17,0,0,13,828,15,15,0,22,0,0,0,0,0,7,2,,,,,
,,,,,,MG,DIONISIO,3191,1626,0,59,9,330,64,0,20,11,934,21,27,0,54,10,0,9,0,0,7,10,,,,,
,,,,,,MG,DIVINESIA,1853,742,0,110,1,201,31,0,52,7,601,22,20,0,53,3,0,1,0,0,0,9,,,,,
,,,,,,MG,DIVINO,14882,6579,0,390,48,1608,199,0,48,30,5269,226,102,0,223,56,0,34,1,0,17,52,,,,,
,,,,,,MG,DIVINO DAS LARANJEIRAS,1706,716,0,59,6,134,36,0,4,5,611,47,12,0,60,7,0,2,0,0,1,6,,,,,
,,,,,,MG,DIVINOLANDIA DE MINAS,4835,1939,0,145,21,532,72,0,8,8,1796,159,31,0,69,26,0,0,0,1,2,26,,,,,
,,,,,,MG,DIVINOPOLIS,175444,92644,0,3717,1062,15578,5979,0,583,312,37354,7139,799,1,6084,1198,42,602,0,8,76,2266,,,,,
,,,,,,MG,DIVISA ALEGRE,1745,804,0,65,21,157,16,0,10,16,535,46,10,0,46,15,1,0,0,0,0,3,,,,,
,,,,,,MG,DIVISA NOVA,3878,2227,0,131,21,384,98,0,11,65,692,67,60,0,69,25,1,4,0,0,5,18,,,,,
,,,,,,MG,DIVISOPOLIS,1788,684,0,67,1,185,23,0,9,23,706,58,13,0,15,1,0,0,0,1,1,1,,,,,
,,,,,,MG,DOM BOSCO,1727,603,0,42,13,161,31,0,11,17,673,51,15,0,71,32,2,1,0,0,1,3,,,,,
,,,,,,MG,DOM CAVATI,3729,1741,0,163,13,359,95,0,21,7,1075,130,21,0,63,8,1,6,0,0,2,24,,,,,
,,,,,,MG,DOM JOAQUIM,1927,851,0,35,0,229,40,0,1,13,695,8,12,0,26,2,0,1,0,2,3,9,,,,,
,,,,,,MG,DOM SILVERIO,3160,1417,0,84,2,334,46,0,8,25,1150,34,13,0,28,1,0,2,0,0,3,13,,,,,
,,,,,,MG,DOM VICOSO,1721,756,0,45,0,219,53,0,12,13,559,24,12,0,14,0,0,4,0,0,1,9,,,,,
,,,,,,MG,DONA EUZEBIA,4726,1773,0,397,26,703,152,0,14,9,1365,150,12,0,60,30,5,1,0,0,6,23,,,,,
,,,,,,MG,DORES DE CAMPOS,7522,4062,0,172,15,642,213,0,19,37,1930,185,73,0,91,16,0,11,0,0,2,54,,,,,
,,,,,,MG,DORES DE GUANHAES,2265,813,0,56,25,194,26,0,1,18,1007,14,30,0,30,41,0,0,0,1,1,8,,,,,
,,,,,,MG,DORES DO INDAIA,9294,5547,0,258,32,1258,214,0,20,63,1217,265,37,0,222,52,0,18,0,0,8,83,,,,,
,,,,,,MG,DORES DO TURVO,4210,1592,0,110,5,357,45,0,77,11,1793,81,54,0,60,5,0,3,0,0,3,14,,,,,
,,,,,,MG,DORESOPOLIS,775,383,0,29,0,129,19,0,1,6,168,10,5,0,19,0,0,5,0,0,0,1,,,,,
,,,,,,MG,DOURADOQUARA,1071,528,0,37,1,134,16,0,1,13,251,30,4,0,51,2,0,0,0,0,0,3,,,,,
,,,,,,MG,DURANDE,5107,1815,0,140,5,564,73,0,43,14,2288,71,39,0,30,7,0,2,0,0,0,16,,,,,
,,,,,,MG,ELOI MENDES,16984,9219,0,680,241,1969,481,0,11,128,3392,179,67,0,181,296,0,11,0,0,10,119,,,,,
,,,,,,MG,ENGENHEIRO CALDAS,5066,2272,0,218,18,494,112,0,18,22,1487,229,25,0,117,13,1,5,0,1,6,28,,,,,
,,,,,,MG,ENGENHEIRO NAVARRO,2645,1231,0,108,16,271,45,0,8,13,734,64,38,0,65,36,0,2,0,1,4,9,,,,,
,,,,,,MG,ENTRE FOLHAS,3459,1207,0,108,3,314,47,0,3,16,1619,63,20,0,41,4,0,0,0,1,0,13,,,,,
,,,,,,MG,ENTRE RIOS DE MINAS,11634,5854,0,363,122,1182,250,0,12,42,3130,138,81,0,219,125,0,20,0,10,9,77,,,,,
,,,,,,MG,ERVALIA,15662,6399,0,516,39,1643,213,0,110,28,6006,348,107,0,105,34,1,12,0,1,15,85,,,,,
,,,,,,MG,ESMERALDAS,29293,17197,0,893,141,2557,838,0,70,119,5952,234,413,0,533,141,0,14,0,11,15,165,,,,,
,,,,,,MG,ESPERA FELIZ,16343,7065,0,479,42,1402,258,0,115,53,5997,370,66,0,346,40,0,25,0,0,12,73,,,,,
,,,,,,MG,ESPINOSA,21283,5557,0,357,14,1414,157,0,29,50,11728,1358,136,0,403,20,0,4,0,0,5,51,,,,,
,,,,,,MG,ESPIRITO SANTO DO DOURADO,4331,2049,0,165,13,659,87,0,16,18,1141,59,18,0,70,15,0,2,0,0,1,18,,,,,
,,,,,,MG,ESTIVA,8768,3984,0,394,71,1390,324,0,15,28,1926,265,34,0,141,102,1,8,0,0,1,84,,,,,
,,,,,,MG,ESTRELA DALVA,902,500,0,38,2,76,22,0,14,10,194,12,3,0,23,7,0,0,0,0,0,1,,,,,
,,,,,,MG,ESTRELA DO INDAIA,1789,1031,0,54,7,268,28,0,1,11,299,15,6,0,33,13,0,10,0,0,3,10,,,,,
,,,,,,MG,ESTRELA DO SUL,3310,1820,0,105,32,359,58,0,12,31,558,132,21,0,129,38,0,2,0,0,1,12,,,,,
,,,,,,MG,EUGENOPOLIS,6026,2736,0,157,4,424,101,0,103,41,2143,78,41,0,158,3,0,6,0,0,1,30,,,,,
,,,,,,MG,EWBANK DA CAMARA,1279,753,0,59,14,107,44,0,1,8,212,15,6,0,32,15,0,6,0,0,0,7,,,,,
,,,,,,MG,EXTREMA,32543,17947,0,712,355,2842,1066,0,32,290,6660,979,434,0,414,337,1,31,0,6,6,431,,,,,
,,,,,,MG,FAMA,816,455,0,23,2,103,31,0,2,6,118,12,4,0,43,4,0,1,0,0,0,12,,,,,
,,,,,,MG,FARIA LEMOS,1327,601,0,26,0,121,40,0,4,11,458,26,5,0,25,0,0,5,0,0,0,5,,,,,
,,,,,,MG,FELICIO DOS SANTOS,3196,1317,0,87,2,340,48,0,12,33,1202,40,49,0,47,5,0,2,0,0,3,9,,,,,
,,,,,,MG,FELISBURGO,2781,1119,0,31,0,198,21,0,8,12,1289,41,15,0,33,0,0,0,0,0,3,11,,,,,
,,,,,,MG,FELIXLANDIA,8361,4214,0,343,108,780,144,0,101,32,1635,256,70,0,470,169,0,11,0,0,4,24,,,,,
,,,,,,MG,FERNANDES TOURINHO,1412,550,0,30,0,145,22,0,1,8,568,39,13,0,27,0,0,1,0,0,1,7,,,,,
,,,,,,MG,FERROS,5400,2013,0,162,20,502,68,0,22,31,2406,22,57,0,52,15,4,1,0,2,7,16,,,,,
,,,,,,MG,FERVEDOURO,7325,3357,0,345,24,792,103,0,35,20,2449,46,30,0,78,18,0,3,0,1,5,19,,,,,
,,,,,,MG,FLORESTAL,6389,3254,0,296,55,673,195,0,23,16,1352,163,48,0,148,77,1,11,0,0,2,75,,,,,
,,,,,,MG,FORMIGA,59460,26544,0,2266,704,5742,1622,0,103,237,16657,2286,207,0,1435,859,0,161,0,11,28,598,,,,,
,,,,,,MG,FORMOSO,2093,849,0,105,18,304,24,0,5,16,559,46,52,0,77,27,1,1,0,0,1,8,,,,,
,,,,,,MG,FORTALEZA DE MINAS,2193,1222,0,92,7,216,35,0,5,24,467,29,21,0,51,6,0,3,0,0,0,15,,,,,
